,course_title,subject,num_lectures,num_reviews,content_duration,price,hourly_price
1930,Easy Steps To Become A Photoshop Expert,Graphic Design,47,11,8.0,20,2.5
1931,Instant Harmonica - Christmas. Play Jingle Bells Part 1 now,Musical Instruments,10,11,0.7,20,28.571428571428573
1932,Ninja Chord Changes - Master your guitar chord changes,Musical Instruments,13,11,1.5,30,20.0
1933,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key,Musical Instruments,110,11,2.5,95,38.0
1934,Worship Piano: From Beginner to Pro,Musical Instruments,32,11,3.0,80,26.666666666666668
1935,Didgeridoo - from zero to HERO! Part One - beginning,Musical Instruments,38,11,3.0,35,11.666666666666666
1936,Fingerpicking Classics - Great songs played fingerstyle!,Musical Instruments,13,11,2.0,20,10.0
1937,Learn Beethoven's Fur Elise on Piano,Musical Instruments,6,11,0.4833333333333333,20,41.37931034482759
1938,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",Musical Instruments,14,11,0.65,45,69.23076923076923
1939,Learn to play the piano or keyboard from scratch,Musical Instruments,161,11,14.0,145,10.357142857142858
1940,Learn to play your favorite guitar songs by ear,Musical Instruments,15,11,1.5,50,33.333333333333336
1941,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,Musical Instruments,34,11,5.0,45,9.0
1942,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",Musical Instruments,27,11,4.0,195,48.75
1943,Master the Clarinet: Intermediate Instruction Made Simple!,Musical Instruments,97,11,7.0,50,7.142857142857143
1944,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,Musical Instruments,77,11,5.0,50,10.0
1945,Spice up your playing with some easy Flamenco techniques! ,Musical Instruments,47,11,0.7333333333333333,40,54.54545454545455
1946,Classical Guitar Finger-Picking: Right Hand Arpeggios,Musical Instruments,19,11,2.0,195,97.5
1947,Learn Oud 2,Musical Instruments,27,11,3.0,20,6.666666666666667
1948,Web Development Tools the Pros Use: Code Productivity Hacks,Web Development,39,11,4.0,30,7.5
1949,The Complete Web Developer Masterclass: Beginner To Advanced,Web Development,30,11,2.5,20,8.0
1950,Symfony 3: Build a PHP Application with Symfony,Web Development,25,11,2.0,20,10.0
1951,The complete HTML5 course,Web Development,23,11,1.5,20,13.333333333333334
1952,WordPress Development - Themes and Plugins Complete Guide,Web Development,72,11,5.5,200,36.36363636363637
1953,Web Development Essential Skills - Complete HTML and CSS,Web Development,58,11,7.0,95,13.571428571428571
1954,Build A Professional Wordpress Website In An Hour,Web Development,15,11,1.0,20,20.0
1955,Build Websites And Apps By Outsourcing,Web Development,22,11,2.0,20,10.0
1956,PHP Specialist (2017 Edition),Web Development,53,11,3.5,100,28.571428571428573
1957,Create Ajax Chat App with PHP & Mysql,Web Development,19,11,1.0,45,45.0
1958,Google Blogger Course,Web Development,22,11,3.5,60,17.142857142857142
1959,Learn Effective HTML in No Time!,Web Development,18,11,1.0,40,40.0
1960,Auditing Basics (Professional Course Level),Business Finance,35,10,2.5,25,10.0
1961,"Tax Accounting: Difficult Topic, Made Easy to Understand",Business Finance,29,10,2.0,200,100.0
1962,Introduction to Bookkeeping (Accounting),Business Finance,59,10,12.0,20,1.6666666666666667
1963,Professional Risk Manager (PRM) Certification: Level 1,Business Finance,51,10,24.0,50,2.0833333333333335
1964,Awaken the Accountant in You | Master the Accounting Basics,Business Finance,16,10,1.5,35,23.333333333333332
1965,Forex For Beginners - A Guide To Currency Trading,Business Finance,23,10,0.5,20,40.0
1966,Mastering Futures Options for Beginners - Your Top 5 Plays!,Business Finance,33,10,2.5,200,80.0
1967,Master The Stock Market with practice,Business Finance,42,10,2.0,35,17.5
1968,TRADING: 5K CHALLENGE,Business Finance,19,10,1.0,55,55.0
1969,Take Your Career to the Next Level with MBA Finance,Business Finance,19,10,2.0,50,25.0
1970,How to Read Financial Statements:  Build Financial Literacy.,Business Finance,20,10,1.5,25,16.666666666666668
1971,Learn How to Trade Pump and Dumps. 5 Setups Well Explained.,Business Finance,18,10,2.0,50,25.0
1972,Hedge Fund Accounting and Valuation,Business Finance,11,10,0.5666666666666667,20,35.294117647058826
1973,Proven Methods In Trading Candlestick Patterns,Business Finance,22,10,1.5,75,50.0
1974,Hot Trading Investing Strategy: ETF and Futures,Business Finance,13,10,2.5,50,20.0
1975,How to read a Profit & Loss Account and Balance Sheet,Business Finance,13,10,2.0,20,10.0
1976,Aprenda a Investir no Tesouro Direto Passo a Passo,Business Finance,19,10,1.0,35,35.0
1977,Business Economics - Basics (College Level),Business Finance,50,10,4.0,50,12.5
1978,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,Business Finance,26,10,3.5,195,55.714285714285715
1979,FX Commodity Chart Trading Patterns for Success,Business Finance,15,10,2.5,50,20.0
1980,Hedge Fund Trading Systems Part Two - Stocks & ETFs,Business Finance,23,10,2.5,200,80.0
1981,Essential Finance For Managers,Business Finance,79,10,5.5,25,4.545454545454546
1982,Learn About Bitcoin and Bitcoin Mining,Business Finance,9,10,0.5333333333333333,20,37.5
1983,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),Business Finance,21,10,2.0,150,75.0
1984,株式投資で本当のテクニカル分析ができるようになる,Business Finance,45,10,2.5,20,8.0
1985,TRADING FOR A LIVING: Trading Full-Time Transition Guide,Business Finance,40,10,3.5,195,55.714285714285715
1986,Stock Trading Strategies: Profitable Trading in 7 Days.,Business Finance,27,10,5.5,50,9.090909090909092
1987,Financial Accounting Part I - Passing the Class,Business Finance,47,10,4.5,20,4.444444444444445
1988,Design Business Card in Photoshop: Earn Money by Doing It,Graphic Design,29,10,3.5,50,14.285714285714286
1989,Diventa un professionista del Graphic Design,Graphic Design,94,10,17.5,200,11.428571428571429
1990,Typography 101: Picking the Right Fonts for Business Success,Graphic Design,15,10,1.5,75,50.0
1991,Creating an animated greeting card via Google Slides,Graphic Design,9,10,1.5,20,13.333333333333334
1992,Make Tech circles in Adobe Photoshop and Illustrator,Graphic Design,13,10,1.0,200,200.0
1993,Creating an animated greeting card via Google Slides,Graphic Design,8,10,1.0,20,20.0
1994,Logo Design for Entrepreneurs ,Graphic Design,49,10,3.5,20,5.714285714285714
1995,Morphing  with After Effect : Everything you need to know,Graphic Design,18,10,1.0,20,20.0
1996,Quickly Batch Export & Package Logo Files for Clients,Graphic Design,5,10,0.6833333333333333,20,29.26829268292683
1997,Logo Design for Everybody,Graphic Design,24,10,5.5,30,5.454545454545454
1998,Typografie - Die besten Schriftarten im Geschäftsalltag,Graphic Design,16,10,1.5,75,50.0
1999,Illustrator CC 2016 Power Workshops (Deutsch),Graphic Design,50,10,4.5,150,33.333333333333336
2000,Fundamentals of Character Design: From Concept to Vector,Graphic Design,11,10,1.0,50,50.0
2001,Getting Started with Illustrator CC,Graphic Design,57,10,5.5,100,18.181818181818183
2002,"Photoshop From Scratch to Logos, Digital Drawing & Projects",Graphic Design,21,10,1.5,20,13.333333333333334
2003,Photoshop CS 6 ile Fotoğraf İşlemenin Temelleri,Graphic Design,78,10,6.0,20,3.3333333333333335
2004,Devenez le king de l'illustration automobile,Graphic Design,32,10,4.5,50,11.11111111111111
2005,Magazine Design: Start your own magazine in less than 24hrs,Graphic Design,30,10,2.0,20,10.0
2006,Graphic Design Bootcamp: Professional Workflow & Layout Tips,Graphic Design,9,10,1.5,20,13.333333333333334
2007,Amazing Graphic Design for Beginners,Graphic Design,5,10,0.7,20,28.571428571428573
2008,Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas,Musical Instruments,102,10,2.0,80,40.0
2009,Instant Harmonica - how to get single notes in 5 easy steps,Musical Instruments,7,10,0.6333333333333333,20,31.578947368421055
2010,Pure Pentatonic Power: Rock and Blues Guitar Soloing,Musical Instruments,18,10,2.0,50,25.0
2011,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,Musical Instruments,20,10,2.0,50,25.0
2012,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,Musical Instruments,32,10,6.0,20,3.3333333333333335
2013,Introduction to Gypsy Jazz Guitar,Musical Instruments,18,10,2.5,95,38.0
2014,Piano Building Blocks: Learn the 24 Most Common Chords,Musical Instruments,17,10,1.5,50,33.333333333333336
2015,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,Musical Instruments,30,10,1.0,70,70.0
2016,Piano for Complete Beginners: Learn your first song today!,Musical Instruments,30,10,1.0,40,40.0
2017,Master Class # 11:  Play Piano Techniques Learn Piano 1 to10,Musical Instruments,113,10,2.0,95,47.5
2018,Fun Ukulele Strumming Course,Musical Instruments,15,10,1.0,45,45.0
2019,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,Musical Instruments,33,10,1.0,70,70.0
2020,Inside Drum Technique,Musical Instruments,25,10,2.0,50,25.0
2021,Learn How to Play the Violin - Violin Basics,Musical Instruments,12,10,0.5333333333333333,20,37.5
2022,Play Autumn Leaves' falling notes on piano with no reading!,Musical Instruments,12,10,0.5666666666666667,30,52.94117647058824
2023,WordPress Look and Feel with Themes,Web Development,12,10,1.0,25,25.0
2024,WordPress Tips and Tricks,Web Development,37,10,2.5,200,80.0
2025,Build a Complete JQuery Plugin (Image Pop-up Dialog),Web Development,12,10,1.0,20,20.0
2026,Wordpress for Non-Technical People,Web Development,65,10,4.5,150,33.333333333333336
2027,Let's JavaScript!  Code a calculator,Web Development,30,10,2.0,35,17.5
2028,Learn Bootstrap And Make Responsive Websites,Web Development,32,10,3.5,25,7.142857142857143
2029,Learn By Example: PHP For Dynamic Websites,Web Development,77,10,13.0,50,3.8461538461538463
2030,The Ultimate Guide to the Best WordPress Plugins Part 1,Web Development,116,10,10.5,50,4.761904761904762
2031,WordPress Basics to Business: Share and Sell your Expertise,Web Development,45,10,3.5,50,14.285714285714286
2032,Canvas image Creator HTML5 JavaScript project from Scratch,Web Development,35,10,3.5,100,28.571428571428573
2033,HTML 5 and CSS 3 - tricks and workarounds,Web Development,113,10,5.5,80,14.545454545454545
2034,WordPress Plugins Treasure Chest,Web Development,44,10,3.0,25,8.333333333333334
2035,Learn JSON for beginners with JavaScript,Web Development,23,10,1.5,200,133.33333333333334
2036,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,Web Development,17,10,0.6333333333333333,50,78.94736842105263
2037,"Simple Javascript: Learn by Doing, Beginners Welcome!",Web Development,18,10,2.0,25,12.5
2038,Straddle Options Trading - Profit in Any Market Direction,Business Finance,19,9,1.0,200,200.0
2039,Forex Trading for Beginners - Basics,Business Finance,11,9,1.0,50,50.0
2040,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",Business Finance,46,9,3.5,200,57.142857142857146
2041,Accounting Standards Basics (Professional Course Level),Business Finance,12,9,0.7,20,28.571428571428573
2042,Basics of Business Statistics (College Level),Business Finance,28,9,2.0,20,10.0
2043,Aprende a invertir practicando,Business Finance,42,9,2.0,35,17.5
2044,Exam 1 Review - Managerial Accounting (U of H),Business Finance,22,9,2.0,30,15.0
2045,Working Capital Management for CA / CFA / CPA Exams,Business Finance,33,9,3.5,25,7.142857142857143
2046,Accounting and Finance for Bankers - A Comprehensive Study,Business Finance,316,9,24.5,180,7.346938775510204
2047,Financial Management - Ratio Analysis,Business Finance,72,9,5.5,20,3.6363636363636362
2048,IFRS Financial Reporting,Business Finance,15,9,3.5,55,15.714285714285714
2049,"Day trading strategy for all level, with 72% success rate",Business Finance,15,9,0.5333333333333333,95,178.125
2050,Stock Market - Swing Trading Strategies for Wall Street,Business Finance,5,9,1.0,50,50.0
2051,Essential Options: Strategies for Mastering the Stock Market,Business Finance,27,9,5.0,50,10.0
2052,Introduction To The World Of Equity Finance,Business Finance,32,9,2.0,20,10.0
2053,Fundraising Success: The Art & Science of Major Gifts,Business Finance,25,9,2.5,50,20.0
2054,Investment Banking Operations : Securities Trade Life Cycle,Business Finance,10,9,2.0,30,15.0
2055,Statistics - Measures of Dispersion for CA / CS / CFA exams,Business Finance,13,9,1.0,20,20.0
2056,How to Copy the Best Traders on Etoro,Business Finance,41,9,3.5,90,25.714285714285715
2057,Essentials Of Swing Trading Stocks,Business Finance,5,9,1.0,20,20.0
2058,Introduction to Small Business Accounting Training Tutorial,Business Finance,75,9,3.5,25,7.142857142857143
2059,Professional Forex Strategy+2 weeks for FREE trading alerts,Business Finance,15,9,1.0,95,95.0
2060,Learn To Trade The Forex Naked Price Action Acapulco Trade,Business Finance,13,9,1.0,70,70.0
2061,Corso introduttivo al trading profittevole,Business Finance,9,9,1.0,20,20.0
2062,Diseño Gráfico fácil y rápido.,Graphic Design,124,9,13.5,20,1.4814814814814814
2063,Create Animated Gif Advertising Banners in Photoshop CC,Graphic Design,20,9,1.0,85,85.0
2064,Logo Portfolio in 1 Hour in Wordpress,Graphic Design,36,9,1.0,100,100.0
2065,Diseño impreso - Preimpresión para offset en Illustrator,Graphic Design,29,9,1.5,100,66.66666666666667
2066,Desktop Publishing 101: Simplified Editing,Graphic Design,9,9,1.0,20,20.0
2067,Learn Sketch 3 Mobile App Design From Scratch,Graphic Design,20,9,1.5,60,40.0
2068,Typography Design: Learn Web Typography The Practical Way,Graphic Design,34,9,2.0,20,10.0
2069,مدخل في أساسيات الفوطوشوب للمبتدئين فقط,Graphic Design,7,9,1.0,120,120.0
2070,GraphicDesign Studio,Graphic Design,22,9,2.5,95,38.0
2071,48 Logo Designs and Techniques,Graphic Design,48,9,9.0,20,2.2222222222222223
2072,Curso de Maya 3D,Graphic Design,41,9,4.0,20,5.0
2073,Become a Logo Designer: Guide to Complimentary Logo Software,Graphic Design,21,9,2.5,35,14.0
2074,DIY Beautiful Social Graphics That Don't Require Photoshop,Graphic Design,22,9,2.5,20,8.0
2075,The Complete Video Production Guide - Learn Top Video Tools,Graphic Design,77,9,7.5,195,26.0
2076,Corel Painter 2016,Graphic Design,86,9,8.0,40,5.0
2077,Cajon Step-by-Step: Beginner > Intermediate > Advanced,Musical Instruments,45,9,3.0,35,11.666666666666666
2078,Instant Harmonica - play the gorgeous Skye Boat Song now!,Musical Instruments,11,9,0.6333333333333333,20,31.578947368421055
2079,Learn Piano Scales: Play any song in any key! Like Pro's do,Musical Instruments,26,9,2.5,50,20.0
2080,Guitar Lessons for complete beginners - super simple and fun,Musical Instruments,12,9,0.6666666666666666,20,30.0
2081,Beginner's Guitar Lessons - Crash Course for Busy Adults,Musical Instruments,29,9,2.0,50,25.0
2082,Learn How To Play 25 Classic Hip Hop Songs,Musical Instruments,27,9,2.5,25,10.0
2083,Learn to play guitar and sing at the same time,Musical Instruments,8,9,1.0,45,45.0
2084,Guitar Lesson - Five Steps to Learn Barre Chords,Musical Instruments,9,9,0.55,35,63.63636363636363
2085,World Percussion: Complete Lessons for Everyone,Musical Instruments,56,9,4.0,40,10.0
2086,Guitar Lessons - 50 Essential Fast Legato Licks,Musical Instruments,23,9,3.0,35,11.666666666666666
2087,Piano Lessons for Beginners: Play the Piano AND Read Music!,Musical Instruments,30,9,4.0,70,17.5
2088,Master the Saxophone: Intermediate Instruction Made Simple!,Musical Instruments,86,9,5.5,50,9.090909090909092
2089,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,Musical Instruments,15,9,2.0,45,22.5
2090,Curso de ejercicios técnicos al piano Vol.1,Musical Instruments,24,9,1.5,60,40.0
2091,Bones of the Blues - learn 4 cool tunes to expert level now!,Musical Instruments,21,9,2.0,200,100.0
2092,Learn How to Manage & Customize  Web Sites By Drupal CMS,Web Development,36,9,2.5,140,56.0
2093,Learning Path: Magento: Master and Test Magento 2 with Ease,Web Development,37,9,6.0,200,33.333333333333336
2094,CSS3 Gradients for Web Designers,Web Development,21,9,1.5,20,13.333333333333334
2095,Responsive PHP Registration Form: From Scratch,Web Development,35,9,4.0,95,23.75
